stamp_s,max_abs_position_error_rad,rms_position_error_rad,joint_1_reference_rad,joint_1_feedback_rad,joint_1_error_rad,joint_2_reference_rad,joint_2_feedback_rad,joint_2_error_rad,joint_3_reference_rad,joint_3_feedback_rad,joint_3_error_rad,joint_4_reference_rad,joint_4_feedback_rad,joint_4_error_rad,joint_5_reference_rad,joint_5_feedback_rad,joint_5_error_rad,joint_6_reference_rad,joint_6_feedback_rad,joint_6_error_rad
140.452000000,0.005153519,0.003396015,0.000000000,-0.000786072,0.000786072,-0.800000000,-0.797686603,-0.002313397,1.200000000,1.205153519,-0.005153519,0.000000000,-0.000612360,0.000612360,0.800000000,0.795805734,0.004194266,0.000000000,0.004324601,-0.004324601
140.456000000,0.007762057,0.004657681,0.000000000,0.000680892,-0.000680892,-0.800000000,-0.797904241,-0.002095759,1.200000000,1.203316943,-0.003316943,0.000000000,0.006726545,-0.006726545,0.800000000,0.802968184,-0.002968184,0.000000000,-0.007762057,0.007762057
140.460000000,0.003922214,0.002992455,0.000000000,0.002186750,-0.002186750,-0.800000000,-0.798498395,-0.001501605,1.200000000,1.203450678,-0.003450678,0.000000000,0.003659933,-0.003659933,0.800000000,0.797549287,0.002450713,0.000000000,0.003922214,-0.003922214
140.464000000,0.003854332,0.002700451,0.000000000,0.003109585,-0.003109585,-0.800000000,-0.798921566,-0.001078434,1.200000000,1.202087209,-0.002087209,0.000000000,0.001702179,-0.001702179,0.800000000,0.803288213,-0.003288213,0.000000000,-0.003854332,0.003854332
140.470000000,0.007418252,0.003884161,0.000000000,0.003599745,-0.003599745,-0.800000000,-0.799706538,-0.000293462,1.200000000,1.202115381,-0.002115381,0.000000000,-0.003731731,0.003731731,0.800000000,0.797988819,0.002011181,0.000000000,0.007418252,-0.007418252
140.472000000,0.005762722,0.003717272,0.000000000,0.003288924,-0.003288924,-0.800000000,-0.800326562,0.000326562,1.200000000,1.199879511,0.000120489,0.000000000,0.002832442,-0.002832442,0.800000000,0.805544257,-0.005544257,0.000000000,-0.005762722,0.005762722
140.476000000,0.006759097,0.003193069,0.000000000,0.002847709,-0.002847709,-0.800000000,-0.801068091,0.001068091,1.200000000,1.200385408,-0.000385408,0.000000000,-0.001708702,0.001708702,0.800000000,0.798219472,0.001780528,0.000000000,0.006759097,-0.006759097
140.480000000,0.007177786,0.004538387,0.000000000,0.001721511,-0.001721511,-0.800000000,-0.800704186,0.000704186,1.200000000,1.197567380,0.002432620,0.000000000,0.004657049,-0.004657049,0.800000000,0.807177786,-0.007177786,0.000000000,-0.006402803,0.006402803
140.486000000,0.006100011,0.002712873,0.000000000,0.000533299,-0.000533299,-0.800000000,-0.800251215,0.000251215,1.200000000,1.197432388,0.002567612,0.000000000,-0.000071746,0.000071746,0.800000000,0.799948512,0.000051488,0.000000000,0.006100011,-0.006100011
140.488000000,0.006276531,0.004202728,0.000000000,-0.001247421,0.001247421,-0.800000000,-0.799270840,-0.000729160,1.200000000,1.196045411,0.003954589,0.000000000,0.004642739,-0.004642739,0.800000000,0.805225052,-0.005225052,0.000000000,-0.006276531,0.006276531
140.493000000,0.006816594,0.003594546,0.000000000,-0.002485449,0.002485449,-0.800000000,-0.798960702,-0.001039298,1.200000000,1.198476296,0.001523704,0.000000000,-0.001807894,0.001807894,0.800000000,0.795732580,0.004267420,0.000000000,0.006816594,-0.006816594
140.496000000,0.004975904,0.002579830,0.000000000,-0.003435551,0.003435551,-0.800000000,-0.798923681,-0.001076319,1.200000000,1.200241861,-0.000241861,0.000000000,0.001296040,-0.001296040,0.800000000,0.799311654,0.000688346,0.000000000,-0.004975904,0.004975904
