stamp_s,tick_index,ground_truth_phase,ground_truth_safety,predicted_phase_int,predicted_phase_name,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6
1780622105.318673,3057,RETREAT,OK,8,ABORT,-0.000148,-0.795421,1.208565,0.000959,0.801582,0.000174
1780622105.407678,3058,RETREAT,OK,6,INSERTED,-0.000147,-0.795436,1.208555,0.000961,0.801595,0.000175
1780622105.541635,3059,RETREAT,OK,5,INSERT,-0.000148,-0.795816,1.209345,0.000959,0.801996,0.000172
1780622105.635774,3060,RETREAT,OK,6,INSERTED,-0.000149,-0.795373,1.208506,0.000957,0.801534,0.000174
1780622105.755299,3061,RETREAT,OK,6,INSERTED,-0.000148,-0.795705,1.209115,0.000959,0.801880,0.000172
1780622105.845160,3062,RETREAT,OK,5,INSERT,-0.000148,-0.796153,1.209932,0.000966,0.802340,0.000173
1780622105.985370,3063,RETREAT,OK,6,INSERTED,-0.000152,-0.795950,1.209768,0.000955,0.802139,0.000173
1780622106.065956,3064,RETREAT,OK,6,INSERTED,-0.000148,-0.795740,1.209165,0.000963,0.801909,0.000175
1780622106.194673,3065,RETREAT,OK,5,INSERT,-0.000148,-0.796140,1.209916,0.000965,0.802328,0.000173
1780622106.284201,3066,RETREAT,OK,8,ABORT,-0.000148,-0.795620,1.208934,0.000962,0.801786,0.000174
1780622106.407906,3067,RETREAT,OK,6,INSERTED,-0.000148,-0.796512,1.210629,0.000970,0.802711,0.000174
1780622106.496955,3068,RETREAT,OK,5,INSERT,-0.000149,-0.795864,1.209459,0.000958,0.802047,0.000172
1780622106.624016,3069,RETREAT,OK,5,INSERT,-0.000157,-0.796296,1.210664,0.000946,0.802508,0.000171
1780622106.751114,3070,RETREAT,OK,5,INSERT,-0.000148,-0.796226,1.210083,0.000966,0.802416,0.000173
1780622106.839398,3071,RETREAT,OK,6,INSERTED,-0.000147,-0.796285,1.210137,0.000970,0.802474,0.000174
1780622106.967097,3072,RETREAT,OK,6,INSERTED,-0.000147,-0.795287,1.208248,0.000959,0.801442,0.000174
1780622107.059025,3073,RETREAT,OK,5,INSERT,-0.000149,-0.796536,1.210716,0.000968,0.802738,0.000174
1780622107.194451,3074,RETREAT,OK,6,INSERTED,-0.000148,-0.795609,1.208894,0.000962,0.801775,0.000174
1780622107.287464,3075,RETREAT,OK,8,ABORT,-0.000147,-0.795706,1.209042,0.000966,0.801872,0.000175
1780622107.416585,3076,RETREAT,OK,5,INSERT,-0.000150,-0.796439,1.210621,0.000962,0.802644,0.000172
1780622107.502570,3077,RETREAT,OK,6,INSERTED,-0.000148,-0.795355,1.208456,0.000955,0.801519,0.000172
1780622107.647413,3078,RETREAT,OK,6,INSERTED,-0.000147,-0.795963,1.209571,0.000964,0.802144,0.000173
1780622107.746292,3079,RETREAT,OK,5,INSERT,-0.000150,-0.796377,1.210468,0.000963,0.802578,0.000173
1780622107.856985,3080,RETREAT,OK,8,ABORT,-0.000148,-0.795747,1.209192,0.000963,0.801918,0.000175
1780622107.948314,3081,RETREAT,OK,5,INSERT,-0.000153,-0.795554,1.209090,0.000946,0.801736,0.000171
1780622108.101475,3082,RETREAT,OK,5,INSERT,-0.000148,-0.795824,1.209347,0.000960,0.802004,0.000172
1780622108.170733,3083,RETREAT,OK,8,ABORT,-0.000149,-0.795556,1.208841,0.000960,0.801721,0.000175
1780622108.290233,3084,RETREAT,OK,6,INSERTED,-0.000148,-0.796039,1.209720,0.000964,0.802223,0.000173
1780622108.391267,3085,RETREAT,OK,5,INSERT,-0.000148,-0.796228,1.210082,0.000966,0.802418,0.000174
1780622108.512987,3086,RETREAT,OK,6,INSERTED,-0.000149,-0.795329,1.208410,0.000957,0.801486,0.000175
1780622108.615972,3087,RETREAT,OK,6,INSERTED,-0.000145,-0.795595,1.208762,0.000966,0.801758,0.000174
1780622108.732333,3088,RETREAT,OK,5,INSERT,-0.000148,-0.796154,1.209953,0.000965,0.802342,0.000173
1780622108.822245,3089,RETREAT,OK,8,ABORT,-0.000147,-0.795546,1.208734,0.000964,0.801706,0.000175
1780622108.951429,3090,RETREAT,OK,6,INSERTED,-0.000150,-0.796621,1.210923,0.000966,0.802828,0.000173
1780622109.038609,3091,RETREAT,OK,6,INSERTED,-0.000150,-0.796776,1.211240,0.000967,0.802990,0.000173
1780622109.171336,3092,RETREAT,OK,4,HOVER_ABOVE_HOLE,-0.000158,-0.796074,1.210304,0.000940,0.802283,0.000170
1780622109.255071,3093,RETREAT,OK,6,INSERTED,-0.000147,-0.796240,1.210055,0.000970,0.802427,0.000174
1780622109.387768,3094,RETREAT,OK,6,INSERTED,-0.000148,-0.796032,1.209712,0.000964,0.802216,0.000173
1780622109.484320,3095,RETREAT,OK,8,ABORT,-0.000147,-0.795850,1.209329,0.000967,0.802020,0.000176
1780622109.626342,3096,RETREAT,OK,5,INSERT,-0.000151,-0.796423,1.210611,0.000960,0.802629,0.000172
1780622109.697554,3097,RETREAT,OK,5,INSERT,-0.000148,-0.796213,1.210072,0.000965,0.802404,0.000173
1780622109.847399,3098,RETREAT,OK,8,ABORT,-0.000147,-0.795375,1.208442,0.000960,0.801533,0.000174
1780622109.931947,3099,RETREAT,OK,6,INSERTED,-0.000148,-0.796352,1.210316,0.000968,0.802545,0.000174
1780622110.066528,3100,ABORT,OK,8,ABORT,-0.000147,-0.796134,1.209884,0.000967,0.802320,0.000174
1780622110.143884,3101,ABORT,OK,8,ABORT,-0.000147,-0.795775,1.209174,0.000968,0.801941,0.000176
1780622110.268107,3102,ABORT,OK,8,ABORT,-0.000148,-0.796257,1.210186,0.000965,0.802451,0.000173
1780622110.394641,3103,ABORT,OK,8,ABORT,-0.000147,-0.795756,1.209166,0.000966,0.801924,0.000175
1780622110.499006,3104,ABORT,OK,8,ABORT,-0.000146,-0.795612,1.208856,0.000965,0.801776,0.000175
1780622110.643424,3105,ABORT,OK,8,ABORT,-0.000149,-0.796049,1.209807,0.000961,0.802237,0.000172
1780622110.721114,3106,ABORT,OK,8,ABORT,-0.000149,-0.795651,1.209052,0.000960,0.801820,0.000175
1780622110.842009,3107,ABORT,OK,8,ABORT,-0.000147,-0.795889,1.209450,0.000962,0.802070,0.000173
1780622110.928886,3108,ABORT,OK,6,INSERTED,-0.000148,-0.796284,1.210230,0.000965,0.802478,0.000173
1780622111.048654,3109,ABORT,OK,8,ABORT,-0.000147,-0.795681,1.209028,0.000965,0.801848,0.000175
1780622111.139526,3110,ABORT,OK,8,ABORT,-0.000148,-0.795737,1.209144,0.000965,0.801906,0.000175
1780622111.273221,3111,ABORT,OK,8,ABORT,-0.000147,-0.795943,1.209512,0.000965,0.802123,0.000173
1780622111.360249,3112,ABORT,OK,8,ABORT,-0.000147,-0.795195,1.208106,0.000958,0.801347,0.000174
1780622111.512978,3113,ABORT,OK,8,ABORT,-0.000149,-0.796742,1.211121,0.000970,0.802951,0.000174
1780622111.587598,3114,ABORT,OK,8,ABORT,-0.000149,-0.796586,1.210861,0.000966,0.802793,0.000173
1780622111.708411,3115,ABORT,OK,8,ABORT,-0.000148,-0.795125,1.208043,0.000954,0.801279,0.000173
1780622111.795859,3116,ABORT,OK,8,ABORT,-0.000147,-0.796249,1.210110,0.000968,0.802438,0.000174
1780622111.919109,3117,ABORT,OK,8,ABORT,-0.000147,-0.796110,1.209821,0.000968,0.802294,0.000174
1780622112.011885,3118,ABORT,OK,6,INSERTED,-0.000157,-0.796327,1.210713,0.000948,0.802539,0.000172
1780622112.133839,3119,ABORT,OK,8,ABORT,-0.000148,-0.796038,1.209769,0.000962,0.802225,0.000173
1780622112.225780,3120,ABORT,OK,8,ABORT,-0.000148,-0.796600,1.210827,0.000970,0.802803,0.000174
1780622112.348171,3121,ABORT,OK,8,ABORT,-0.000147,-0.795350,1.208377,0.000961,0.801506,0.000174
1780622112.442505,3122,ABORT,OK,8,ABORT,-0.000148,-0.795691,1.209098,0.000958,0.801867,0.000172
1780622112.562788,3123,ABORT,OK,8,ABORT,-0.000146,-0.795576,1.208784,0.000964,0.801739,0.000174
1780622112.664778,3124,ABORT,OK,8,ABORT,-0.000149,-0.795229,1.208256,0.000955,0.801386,0.000174
1780622112.780944,3125,ABORT,OK,6,INSERTED,-0.000149,-0.796348,1.210410,0.000963,0.802548,0.000173
1780622112.885726,3126,ABORT,OK,6,INSERTED,-0.000149,-0.796357,1.210427,0.000963,0.802557,0.000173
1780622113.016650,3127,ABORT,OK,8,ABORT,-0.000146,-0.795351,1.208356,0.000960,0.801510,0.000173
1780622113.085513,3128,ABORT,OK,8,ABORT,-0.000150,-0.796463,1.210647,0.000963,0.802667,0.000173
1780622113.220584,3129,ABORT,OK,8,ABORT,-0.000148,-0.795030,1.207831,0.000954,0.801179,0.000173
1780622113.308318,3130,ABORT,OK,8,ABORT,-0.000150,-0.795484,1.208768,0.000957,0.801649,0.000174
1780622113.432482,3131,ABORT,OK,8,ABORT,-0.000149,-0.796513,1.210694,0.000967,0.802716,0.000173
1780622113.535675,3132,ABORT,OK,8,ABORT,-0.000148,-0.795875,1.209446,0.000964,0.802052,0.000175
1780622113.658834,3133,ABORT,OK,8,ABORT,-0.000147,-0.796273,1.210143,0.000969,0.802463,0.000174
1780622113.748561,3134,ABORT,OK,6,INSERTED,-0.000149,-0.796405,1.210505,0.000964,0.802606,0.000173
1780622113.882529,3135,ABORT,OK,8,ABORT,-0.000147,-0.795594,1.208875,0.000963,0.801758,0.000175
1780622114.005506,3136,ABORT,OK,8,ABORT,-0.000147,-0.795876,1.209410,0.000963,0.802055,0.000173
1780622114.100983,3137,ABORT,OK,8,ABORT,-0.000149,-0.796541,1.210726,0.000968,0.802743,0.000174
1780622114.219204,3138,ABORT,OK,8,ABORT,-0.000147,-0.795620,1.208900,0.000964,0.801784,0.000175
1780622114.308617,3139,ABORT,OK,8,ABORT,-0.000147,-0.796253,1.210092,0.000970,0.802441,0.000174
1780622114.437232,3140,ABORT,OK,8,ABORT,-0.000148,-0.795696,1.209078,0.000963,0.801865,0.000174
1780622114.525748,3141,ABORT,OK,8,ABORT,-0.000148,-0.795545,1.208814,0.000960,0.801710,0.000174
1780622114.657579,3142,ABORT,OK,6,INSERTED,-0.000149,-0.796434,1.210559,0.000965,0.802635,0.000173
1780622114.751843,3143,ABORT,OK,8,ABORT,-0.000147,-0.795884,1.209408,0.000964,0.802062,0.000173
1780622114.871187,3144,ABORT,OK,8,ABORT,-0.000147,-0.795413,1.208501,0.000962,0.801571,0.000174
1780622114.982389,3145,ABORT,OK,8,ABORT,-0.000147,-0.796233,1.210079,0.000968,0.802422,0.000174
1780622115.089803,3146,ABORT,OK,8,ABORT,-0.000150,-0.795479,1.208774,0.000956,0.801645,0.000174
1780622115.187241,3147,ABORT,OK,8,ABORT,-0.000147,-0.795891,1.209373,0.000971,0.802060,0.000176
1780622115.327182,3148,ABORT,OK,8,ABORT,-0.000148,-0.796394,1.210434,0.000967,0.802591,0.000174
1780622115.400155,3149,ABORT,OK,8,ABORT,-0.000146,-0.796004,1.209577,0.000969,0.802182,0.000174
1780622115.558205,3150,ABORT,OK,8,ABORT,-0.000149,-0.796003,1.209702,0.000965,0.802183,0.000175
1780622115.643936,3151,ABORT,OK,6,INSERTED,-0.000149,-0.796597,1.210872,0.000967,0.802803,0.000173
1780622115.789247,3152,ABORT,OK,8,ABORT,-0.000148,-0.795202,1.208174,0.000956,0.801357,0.000174
1780622115.863611,3153,ABORT,OK,8,ABORT,-0.000146,-0.795508,1.208637,0.000965,0.801666,0.000175
1780622115.981122,3154,ABORT,OK,8,ABORT,-0.000149,-0.796571,1.210810,0.000967,0.802776,0.000173
1780622116.076315,3155,ABORT,OK,8,ABORT,-0.000148,-0.795754,1.209200,0.000962,0.801927,0.000174
1780622116.195231,3156,ABORT,OK,8,ABORT,-0.000147,-0.796254,1.210116,0.000968,0.802444,0.000174
1780622116.293131,3157,ABORT,OK,8,ABORT,-0.000148,-0.795870,1.209459,0.000959,0.802053,0.000172
1780622116.436148,3158,ABORT,OK,6,INSERTED,-0.000153,-0.795817,1.209590,0.000950,0.802005,0.000172
1780622116.509331,3159,ABORT,OK,8,ABORT,-0.000147,-0.795189,1.208102,0.000956,0.801345,0.000173
1780622116.635085,3160,ABORT,OK,8,ABORT,-0.000148,-0.796080,1.209810,0.000965,0.802266,0.000173
1780622116.737969,3161,ABORT,OK,8,ABORT,-0.000152,-0.795788,1.209455,0.000954,0.801971,0.000173
1780622116.875708,3162,ABORT,OK,8,ABORT,-0.000147,-0.796385,1.210330,0.000972,0.802576,0.000175
1780622116.965982,3163,ABORT,OK,8,ABORT,-0.000148,-0.796133,1.209921,0.000965,0.802322,0.000173
1780622117.106653,3164,ABORT,OK,8,ABORT,-0.000152,-0.795666,1.209239,0.000951,0.801847,0.000172
1780622117.183943,3165,ABORT,OK,8,ABORT,-0.000147,-0.796205,1.209992,0.000969,0.802391,0.000174
1780622117.312871,3166,ABORT,OK,8,ABORT,-0.000147,-0.796172,1.209955,0.000968,0.802359,0.000174
1780622117.403394,3167,ABORT,OK,6,INSERTED,-0.000153,-0.795749,1.209467,0.000949,0.801936,0.000172
1780622117.549452,3168,ABORT,OK,8,ABORT,-0.000149,-0.796584,1.210817,0.000968,0.802788,0.000174
1780622117.651643,3169,ABORT,OK,8,ABORT,-0.000147,-0.795496,1.208687,0.000961,0.801658,0.000174
1780622117.735983,3170,ABORT,OK,6,INSERTED,-0.000158,-0.795906,1.210004,0.000938,0.802112,0.000170
1780622117.870996,3171,ABORT,OK,8,ABORT,-0.000148,-0.796243,1.210116,0.000967,0.802434,0.000174
1780622117.961396,3172,ABORT,OK,8,ABORT,-0.000146,-0.795464,1.208586,0.000961,0.801627,0.000173
1780622118.088226,3173,ABORT,OK,8,ABORT,-0.000146,-0.796270,1.210108,0.000971,0.802457,0.000174
1780622118.178303,3174,ABORT,OK,8,ABORT,-0.000148,-0.796184,1.210015,0.000966,0.802373,0.000173
1780622118.311213,3175,ABORT,OK,8,ABORT,-0.000148,-0.795631,1.208980,0.000961,0.801800,0.000174
1780622118.395928,3176,ABORT,OK,8,ABORT,-0.000147,-0.795439,1.208585,0.000961,0.801600,0.000174
1780622118.522599,3177,ABORT,OK,8,ABORT,-0.000147,-0.795467,1.208651,0.000957,0.801635,0.000172
1780622118.616277,3178,ABORT,OK,8,ABORT,-0.000146,-0.795422,1.208506,0.000962,0.801580,0.000174
1780622118.739434,3179,ABORT,OK,8,ABORT,-0.000148,-0.796545,1.210706,0.000970,0.802745,0.000174
1780622118.833368,3180,ABORT,OK,8,ABORT,-0.000149,-0.796441,1.210553,0.000966,0.802642,0.000173
1780622118.958314,3181,ABORT,OK,6,INSERTED,-0.000153,-0.795498,1.208957,0.000947,0.801675,0.000172
1780622119.065473,3182,ABORT,OK,8,ABORT,-0.000147,-0.795555,1.208806,0.000961,0.801721,0.000174
1780622119.175439,3183,ABORT,OK,8,ABORT,-0.000147,-0.796288,1.210160,0.000970,0.802478,0.000174
1780622119.268165,3184,ABORT,OK,8,ABORT,-0.000148,-0.795864,1.209390,0.000966,0.802037,0.000175
1780622119.416181,3185,ABORT,OK,8,ABORT,-0.000146,-0.796318,1.210191,0.000972,0.802506,0.000175
1780622119.484256,3186,ABORT,OK,8,ABORT,-0.000149,-0.795994,1.209709,0.000960,0.802181,0.000172
1780622119.605005,3187,ABORT,OK,8,ABORT,-0.000147,-0.795925,1.209477,0.000969,0.802098,0.000176
1780622119.698739,3188,ABORT,OK,8,ABORT,-0.000147,-0.795929,1.209486,0.000969,0.802102,0.000176
1780622119.827816,3189,ABORT,OK,8,ABORT,-0.000147,-0.795821,1.209271,0.000964,0.801996,0.000173
1780622119.944893,3190,ABORT,OK,8,ABORT,-0.000147,-0.795853,1.209344,0.000968,0.802023,0.000176
1780622120.086062,3191,ABORT,OK,8,ABORT,-0.000148,-0.796260,1.210162,0.000966,0.802452,0.000173
1780622120.155136,3192,ABORT,OK,8,ABORT,-0.000147,-0.796212,1.210032,0.000968,0.802400,0.000174
1780622120.276102,3193,ABORT,OK,8,ABORT,-0.000150,-0.796171,1.210097,0.000964,0.802360,0.000175
1780622120.374240,3194,ABORT,OK,8,ABORT,-0.000148,-0.796270,1.210212,0.000966,0.802463,0.000174
1780622120.525999,3195,ABORT,OK,8,ABORT,-0.000147,-0.795347,1.208421,0.000958,0.801507,0.000173
1780622120.593726,3196,ABORT,OK,8,ABORT,-0.000147,-0.795863,1.209352,0.000968,0.802034,0.000176
1780622120.732268,3197,ABORT,OK,8,ABORT,-0.000149,-0.796555,1.210788,0.000966,0.802760,0.000173
1780622120.812973,3198,ABORT,OK,8,ABORT,-0.000149,-0.796612,1.210862,0.000969,0.802816,0.000174
1780622120.940974,3199,ABORT,OK,8,ABORT,-0.000148,-0.795066,1.207899,0.000954,0.801218,0.000173
1780622121.043707,3200,ABORT,OK,8,ABORT,-0.000148,-0.796493,1.210612,0.000969,0.802693,0.000174
1780622121.159532,3201,ABORT,OK,8,ABORT,-0.000148,-0.795509,1.208771,0.000959,0.801675,0.000174
1780622121.283889,3202,ABORT,OK,8,ABORT,-0.000148,-0.795729,1.209157,0.000960,0.801905,0.000173
1780622121.374779,3203,ABORT,OK,8,ABORT,-0.000150,-0.796411,1.210539,0.000964,0.802613,0.000173
1780622121.506345,3204,ABORT,OK,8,ABORT,-0.000146,-0.795699,1.208994,0.000969,0.801860,0.000177
1780622121.602479,3205,ABORT,OK,8,ABORT,-0.000146,-0.796266,1.210101,0.000971,0.802454,0.000174
1780622121.735301,3206,ABORT,OK,8,ABORT,-0.000149,-0.796551,1.210794,0.000966,0.802757,0.000173
1780622121.825987,3207,ABORT,OK,8,ABORT,-0.000152,-0.796278,1.210374,0.000961,0.802474,0.000174
1780622121.935538,3208,ABORT,OK,8,ABORT,-0.000148,-0.795827,1.209376,0.000959,0.802008,0.000172
1780622122.036523,3209,ABORT,OK,8,ABORT,-0.000148,-0.796038,1.209737,0.000964,0.802223,0.000173
1780622122.149940,3210,ABORT,OK,8,ABORT,-0.000148,-0.795668,1.209020,0.000964,0.801836,0.000175
1780622122.265361,3211,ABORT,OK,8,ABORT,-0.000148,-0.796670,1.210954,0.000971,0.802874,0.000174
1780622122.369509,3212,ABORT,OK,8,ABORT,-0.000147,-0.795971,1.209561,0.000966,0.802151,0.000174
1780622122.462816,3213,ABORT,OK,8,ABORT,-0.000148,-0.795704,1.209069,0.000965,0.801870,0.000176
1780622122.589311,3214,ABORT,OK,8,ABORT,-0.000145,-0.795524,1.208632,0.000965,0.801685,0.000174
1780622122.683007,3215,ABORT,OK,8,ABORT,-0.000147,-0.796596,1.210760,0.000973,0.802796,0.000175
1780622122.807167,3216,ABORT,OK,8,ABORT,-0.000147,-0.795712,1.209059,0.000966,0.801878,0.000175
1780622122.907320,3217,ABORT,OK,8,ABORT,-0.000147,-0.796306,1.210196,0.000970,0.802496,0.000174
1780622123.025345,3218,ABORT,OK,8,ABORT,-0.000146,-0.795659,1.208936,0.000966,0.801824,0.000175
1780622123.114893,3219,ABORT,OK,8,ABORT,-0.000147,-0.795513,1.208696,0.000963,0.801675,0.000174
1780622123.240911,3220,ABORT,OK,8,ABORT,-0.000148,-0.795702,1.209124,0.000958,0.801878,0.000172
1780622123.330657,3221,ABORT,OK,8,ABORT,-0.000146,-0.796025,1.209603,0.000970,0.802202,0.000175
1780622123.454348,3222,ABORT,OK,8,ABORT,-0.000147,-0.795383,1.208445,0.000960,0.801543,0.000174
1780622123.556556,3223,ABORT,OK,8,ABORT,-0.000148,-0.795960,1.209594,0.000962,0.802143,0.000173
1780622123.682135,3224,ABORT,OK,8,ABORT,-0.000148,-0.795629,1.208943,0.000963,0.801795,0.000175
1780622123.786455,3225,ABORT,OK,8,ABORT,-0.000150,-0.796320,1.210358,0.000967,0.802511,0.000176
1780622123.894142,3226,ABORT,OK,8,ABORT,-0.000148,-0.796325,1.210296,0.000967,0.802520,0.000173
1780622123.985190,3227,ABORT,OK,8,ABORT,-0.000146,-0.795591,1.208811,0.000965,0.801754,0.000175
1780622124.105419,3228,ABORT,OK,8,ABORT,-0.000149,-0.796469,1.210599,0.000967,0.802670,0.000174
1780622124.197436,3229,ABORT,OK,8,ABORT,-0.000149,-0.796753,1.211136,0.000970,0.802962,0.000174
1780622124.326134,3230,ABORT,OK,8,ABORT,-0.000148,-0.795779,1.209275,0.000963,0.801952,0.000175
1780622124.420061,3231,ABORT,OK,8,ABORT,-0.000146,-0.795396,1.208472,0.000960,0.801557,0.000173
1780622124.541849,3232,ABORT,OK,8,ABORT,-0.000149,-0.796624,1.210883,0.000970,0.802827,0.000174
1780622124.636014,3233,ABORT,OK,8,ABORT,-0.000151,-0.796237,1.210248,0.000963,0.802429,0.000175
1780622124.794490,3234,ABORT,OK,8,ABORT,-0.000147,-0.796030,1.209673,0.000966,0.802212,0.000174
1780622124.893529,3235,ABORT,OK,8,ABORT,-0.000148,-0.795323,1.208385,0.000957,0.801483,0.000173
1780622124.985123,3236,ABORT,OK,8,ABORT,-0.000150,-0.796221,1.210160,0.000967,0.802407,0.000176
1780622125.110667,3237,ABORT,OK,8,ABORT,-0.000150,-0.795945,1.209667,0.000958,0.802132,0.000172
1780622125.196035,3238,ABORT,OK,8,ABORT,-0.000146,-0.796385,1.210310,0.000973,0.802575,0.000175
1780622125.324957,3239,ABORT,OK,8,ABORT,-0.000147,-0.795336,1.208361,0.000960,0.801494,0.000174
1780622125.418141,3240,ABORT,OK,8,ABORT,-0.000149,-0.795795,1.209333,0.000958,0.801976,0.000172
1780622125.576496,3241,ABORT,OK,8,ABORT,-0.000146,-0.795224,1.208140,0.000959,0.801378,0.000174
1780622125.634444,3242,ABORT,OK,8,ABORT,-0.000146,-0.795514,1.208669,0.000962,0.801678,0.000173
1780622125.765899,3243,ABORT,OK,8,ABORT,-0.000148,-0.796069,1.209820,0.000963,0.802256,0.000173
1780622125.866298,3244,ABORT,OK,8,ABORT,-0.000146,-0.795554,1.208748,0.000965,0.801715,0.000175
1780622125.991888,3245,ABORT,OK,8,ABORT,-0.000149,-0.795595,1.208972,0.000954,0.801772,0.000171
1780622126.104066,3246,ABORT,OK,8,ABORT,-0.000147,-0.796360,1.210292,0.000971,0.802551,0.000174
1780622126.208215,3247,ABORT,OK,8,ABORT,-0.000147,-0.795887,1.209405,0.000965,0.802065,0.000173
1780622126.312916,3248,ABORT,OK,8,ABORT,-0.000149,-0.796411,1.210511,0.000965,0.802612,0.000173
1780622126.453714,3249,ABORT,OK,8,ABORT,-0.000149,-0.795989,1.209682,0.000965,0.802169,0.000175
1780622126.523040,3250,ABORT,OK,8,ABORT,-0.000147,-0.796219,1.210023,0.000969,0.802406,0.000174
1780622126.649404,3251,ABORT,OK,8,ABORT,-0.000146,-0.796103,1.209789,0.000969,0.802286,0.000174
1780622126.743239,3252,ABORT,OK,8,ABORT,-0.000147,-0.795608,1.208872,0.000964,0.801771,0.000175
1780622126.867733,3253,ABORT,OK,8,ABORT,-0.000149,-0.796419,1.210502,0.000966,0.802618,0.000173
1780622126.965520,3254,ABORT,OK,8,ABORT,-0.000146,-0.795448,1.208542,0.000961,0.801609,0.000173
1780622127.078717,3255,ABORT,OK,8,ABORT,-0.000147,-0.796131,1.209897,0.000966,0.802317,0.000174
1780622127.182312,3256,ABORT,OK,8,ABORT,-0.000148,-0.796181,1.210001,0.000966,0.802370,0.000174
1780622127.290555,3257,ABORT,OK,8,ABORT,-0.000147,-0.795654,1.208980,0.000964,0.801820,0.000175
1780622127.387089,3258,ABORT,OK,8,ABORT,-0.000149,-0.796536,1.210748,0.000967,0.802740,0.000173
1780622127.525612,3259,ABORT,OK,6,INSERTED,-0.000158,-0.795915,1.210002,0.000939,0.802120,0.000170
1780622127.619992,3260,ABORT,OK,8,ABORT,-0.000146,-0.795534,1.208695,0.000965,0.801695,0.000175
1780622127.750451,3261,ABORT,OK,8,ABORT,-0.000148,-0.796210,1.210079,0.000965,0.802402,0.000173
1780622127.845457,3262,ABORT,OK,8,ABORT,-0.000146,-0.795599,1.208833,0.000963,0.801765,0.000174
1780622127.971362,3263,ABORT,OK,8,ABORT,-0.000148,-0.796550,1.210701,0.000973,0.802746,0.000176
1780622128.062280,3264,ABORT,OK,8,ABORT,-0.000149,-0.796136,1.209988,0.000962,0.802328,0.000173
1780622128.192703,3265,ABORT,OK,6,INSERTED,-0.000153,-0.795492,1.208982,0.000945,0.801671,0.000171
1780622128.283812,3266,ABORT,OK,8,ABORT,-0.000147,-0.795536,1.208734,0.000963,0.801699,0.000174
1780622128.408880,3267,ABORT,OK,8,ABORT,-0.000149,-0.796920,1.211447,0.000973,0.803134,0.000174
1780622128.535812,3268,ABORT,OK,8,ABORT,-0.000147,-0.794934,1.207627,0.000954,0.801080,0.000173
1780622128.629446,3269,ABORT,OK,8,ABORT,-0.000148,-0.795802,1.209293,0.000961,0.801980,0.000173
1780622128.752096,3270,ABORT,OK,8,ABORT,-0.000146,-0.795362,1.208377,0.000960,0.801521,0.000173
1780622128.837355,3271,ABORT,OK,8,ABORT,-0.000154,-0.795679,1.209345,0.000948,0.801863,0.000172
1780622128.987697,3272,ABORT,OK,8,ABORT,-0.000149,-0.796638,1.210929,0.000968,0.802844,0.000174
1780622129.063321,3273,ABORT,OK,8,ABORT,-0.000148,-0.795899,1.209477,0.000962,0.802081,0.000173
1780622129.186706,3274,ABORT,OK,8,ABORT,-0.000146,-0.796034,1.209657,0.000968,0.802215,0.000174
1780622129.274783,3275,ABORT,OK,8,ABORT,-0.000148,-0.795849,1.209428,0.000959,0.802032,0.000172
1780622129.399930,3276,ABORT,OK,8,ABORT,-0.000147,-0.795392,1.208500,0.000960,0.801551,0.000174
1780622129.494457,3277,ABORT,OK,8,ABORT,-0.000148,-0.796468,1.210577,0.000968,0.802667,0.000174
1780622129.616994,3278,ABORT,OK,8,ABORT,-0.000145,-0.795956,1.209465,0.000970,0.802131,0.000175
1780622129.714353,3279,ABORT,OK,8,ABORT,-0.000146,-0.795461,1.208565,0.000964,0.801620,0.000175
1780622129.859086,3280,ABORT,OK,8,ABORT,-0.000149,-0.796521,1.210731,0.000966,0.802725,0.000173
1780622129.925726,3281,ABORT,OK,8,ABORT,-0.000146,-0.795243,1.208138,0.000960,0.801396,0.000174
1780622130.068233,3282,ABORT,OK,8,ABORT,-0.000147,-0.796017,1.209641,0.000967,0.802199,0.000174
1780622130.159166,3283,ABORT,OK,8,ABORT,-0.000148,-0.796647,1.210903,0.000971,0.802851,0.000174
1780622130.262981,3284,ABORT,OK,8,ABORT,-0.000149,-0.795977,1.209655,0.000965,0.802157,0.000175
1780622130.360351,3285,ABORT,OK,8,ABORT,-0.000147,-0.796072,1.209788,0.000965,0.802258,0.000173
